Japanese Name,English Name,Id,Adjusted Id,Icon,Normal Quality,High Quality,Normal Quality RP,High Quality RP,Linked Inner,HQ Linked Inner,Linked Outer,HQ Linked Outer,Sounds,Cast Sounds,Material Anim,Material Anim Ex,Hand Textures,HQ Hand Textures,Hair Model,High Quality Hair Model,Face Model,High Quality Face Model
ファミレアペイント,Familiar Paint,100010,0,5589b398c6807ec8d9bbd7b6ff8ffcd3,970214cd6f8b0b6a8cc5bfffed552837,135412b99c609c7e2256c439ba5794c3,,,,,,,,,,,,,,,,
フェイスガード,Face Guard,100020,0,14aea68257c8a403e2f2faed2b3f383a,0c70e73920df374e8245322bf007f3bd,f729d04e0407f2574de275eca8290ef9,,,,,,,,,,,,,,,,
フェイスガード/B,Face Guard/B,100021,0,e568d7d439c26964e4d91808a505920d,82569437821795b5769e87d914455893,250ef294d7a2fa865c4b5ac55b10d058,,,,,,,,,,,,,,,,
フェザータトゥー,Feather Tattoo,100030,0,9b78287d876e095217fa764cfe300c57,ef9bd7580e7bdf4f3e27f1010051e4d4,70bd2bac2c966596130cde507ca42b56,,,,,,,,,,,,,,,,
トラッドタトゥー,Classic Tattoo,100040,0,6e60cbdaed0b431648222481cf010237,fd5eeca14106e21c717f097bb50c2cfc,296583d467eac36d2d705d5c69f770ea,,,,,,,,,,,,,,,,
クローノティアーズ,Raven Tear Mole,100050,0,d4b10e5d0a8cb25db7986e2ace4f5276,04585d8dd5aaaeb685040f60bd0da61b,6bd0defb900f79baf93dd7f409c7fae0,,,,,,,,,,,,,,,,
スキットメイク,Snipt Makeup,100060,0,99d2465f4797fd27623f9824a287e05f,af4e8ca1d726427a22dc51f9412e9c85,8a9f5608a3c2054925cd61f541c66596,,,,,,,,,,,,,,,,
クリアリップ,Clear Lip Gloss,100070,0,eaf16d2521b2b0eb0b2b7d75ad00e775,20c481afaaef601967101273d5fdadc8,c5ba4cdad54f90a3b2281733cdf40c80,,,,,,,,,,,,,,,,
ジュエルタトゥー/B,Jewel Tattoo/B,100080,0,c42c86e77d45819772df36211ff7c213,55521b8ef287c15292376711a397eeae,27cf8748548cb27067ec36c21f28d5a6,,,,,,,,,,,,,,,,
ジュエルタトゥー,Jewel Tattoo,100081,0,4644720ac478b84a9fd9ff208ba9fa45,ef1b02569ba39755788765c28eb078ee,024c4925bb50269abcea9b4e0f644d91,,,,,,,,,,,,,,,,
マノニカチーク,Manonica Cheek,100090,0,d0b22feedfff39603c9d7534762d358f,2534e9ec408715dee58c185fe18a9aa5,a9c734f8be19b9664f58198e60ef8332,,,,,,,,,,,,,,,,
,,100100,0,fa90b633c805d15cc6f0f9052c997831,a2080a89b6d09cd5cc000cb138a9989d,3bce0ece889510a6a6be4775cad22653,,,,,,,,,,,,,,,,
,,100110,0,3bda1e8f83c898b77b3357f3a11db2b0,328cc204d494eae3314be98b2c618a6d,75b08ac3660e69d6d28a687d33d715de,,,,,,,,,,,,,,,,
コーディアチーク,Cordial Rouge,100120,0,ffd9a98f057656eab5eb99be7acd72c1,216edd7d3dea09823c44e1a0244e4834,b0abad0a6218291fc8672b40aa8553e2,,,,,,,,,,,,,,,,
コモンマスタッシュ,Common Moustache,100130,0,a18152922d6523c0548b77cc28920f8f,507fc815044b440811de402133d30544,d1c343b6c83dfdbeaad88e553a7de047,,,,,,,,,,,,,,,,
コモンビアード,Common Beard,100140,0,6074303a2fca1e26255c2b5ea016149b,b4ed61cc2881814eddfeac81289c973b,cff30a32de8876fcce34e673a45355f6,,,,,,,,,,,,,,,,
クマドリーメイク/B,Kumadori Makeup/B,100150,0,c903ae0153bcd442ebcea5def80f5c9f,7f1fc3a15cf7ed57e467686746ba4cc7,57f00d35de587610e439c715a06960a7,,,,,,,,,,,,,,,,
クマドリーメイク,Kumadori Makeup,100151,0,029a0aacc45c79f2b289825c8e38c154,2b017bcfc30ed4b867d19f4df3418c28,ee3af77dd307b3c6c53c932c5624a5e4,,,,,,,,,,,,,,,,
スカーフェイス,Facial Scar,100160,0,917d02f4aad6984a182ecefb47a59bcd,2a7392cde57e900e2259914fc7bb42bb,4324770d9d7438fc42f115270f3578ad,,,,,,,,,,,,,,,,
