ランチャー,Launcher,item/weapon/it_wp_09_001.ice,b0210c22ced7cbb0d864e1a205111fe6
アルバランチャー,Alba Launcher,item/weapon/it_wp_09_002.ice,f923ed5d71cd1765003f8fbbac4ff50a
ヴィタランチャー,Vita Launcher,item/weapon/it_wp_09_003.ice,5f0091f1ceec07f227223ef8bcc90377
グリッパー,Gripper,item/weapon/it_wp_09_004.ice,00c7d4f1c307b42b53581e516d4b4ee0
アルバグリッパー,Alba Gripper,item/weapon/it_wp_09_005.ice,1725a320bbe4df6bacee115efe77a6a5
ヴィタグリッパー,Vita Gripper,item/weapon/it_wp_09_006.ice,1a8b8ded7aa1bceed5a13fd83da0a0e3
タグバルブ,Tagvalve,item/weapon/it_wp_09_007.ice,8124d50b2776f62cf8a1e51536fb1beb
アルバタグバルブ,Alba Tagvalve,item/weapon/it_wp_09_008.ice,d29fa4bd1dd837bacc6454a7e058636c
ヴィタタグバルブ,Vita Tagvalve,item/weapon/it_wp_09_009.ice,73cac1de8ac1ce4453717b4d1685efc0
ラフレイム,Raflame,item/weapon/it_wp_09_010.ice,adc25df9879e2332b1fbaf472805bb95
アルバラフレイム,Alba Raflame,item/weapon/it_wp_09_011.ice,e196911411cbd524e99af30c03511aa4
ヴィタラフレイム,Vita Raflame,item/weapon/it_wp_09_012.ice,5e78c3588c56e259a1d6f5c16606fdf4
ピサスティアン,Pisastian,item/weapon/it_wp_09_013.ice,4d87a79b0bcb507b5146ae60a86cc84d
アルバピサスティアン,Alba Pisastian,item/weapon/it_wp_09_014.ice,7cfa67967cef2cf385c219810db61327
ヴィタピサスティアン,Vita Pisastian,item/weapon/it_wp_09_015.ice,c6d384504c6dbee6dfd149317243c8f2
ラムダリドゥルティブ,Lambda Ridultiv,item/weapon/it_wp_09_016.ice,a484afcf5ee1fec8f8b995c2fdf12024
ディオリドゥルティブ,Dio Ridultiv,item/weapon/it_wp_09_017.ice,49b7119b252581316f3037eff3ee96d5
リドゥルティブ,Ridultiv,item/weapon/it_wp_09_018.ice,3d611dd27c4e9c2912b6be88a2c35a1a
アドラステア,Adrastea,item/weapon/it_wp_09_019.ice,0d59aa49a8afe6be6503fc3fd1444e47
ウルスラグナ,Verethragna,item/weapon/it_wp_09_020.ice,5edd00979c016eb08ca64d68044626fd
セントキルダ,Saint Kilda,item/weapon/it_wp_09_021.ice,f3f4eb7f5c49c747e07507e76ca75345
フレイムビジット,Flame Visit,item/weapon/it_wp_09_022.ice,e55ddadcd6daa1c43692dbf9f406defe
インフェルノバズーカ,Inferno Bazooka,item/weapon/it_wp_09_023.ice,3bd5b7e5b35f90ee9bc201d0fa4b0915
ショットレガシー,Shot Legacy,item/weapon/it_wp_09_024.ice,537eb3c603552de3ab9f8c81ad857f14
ブラングレネード,Blanc Grenade,item/weapon/it_wp_09_025.ice,b21b201daa48937f6788be0dc5beb310
パンツァーファースト,Panzer Faust,item/weapon/it_wp_09_026.ice,1dbb746b9e238e38a9e14718be8f70d1
フォトンランチャー,Photon Launcher,item/weapon/it_wp_09_027.ice,7d595c8817ec077985ee1c125e0639bd
ＳＳＰＮランチャー,SSPN Launcher,item/weapon/it_wp_09_028.ice,46a95fc8b5ca8b5a1a9df820b295ccf2
グッレ・バズッガ,Gur Bazga,item/weapon/it_wp_09_029.ice,05a62577b38d0d9092ad8b88f7236c0c
タルラッピーキャノン,Barrel Rappy Cannon,item/weapon/it_wp_09_030.ice,4204d65725cca4d1ec3381a54e354bd0
スプレッドレガシー,Spread Legacy,item/weapon/it_wp_09_031.ice,2129cc3cf2f21edff63c2b40df12107a
キャノンレガシー,Cannon Legacy,item/weapon/it_wp_09_032.ice,30e161048342bf91b96eef7263d25acc
ランチャーレガシー,Launcher Legacy,item/weapon/it_wp_09_033.ice,22ecffe1548083b871ed8ae247df42e6
アームズレガシー,Arms Legacy,item/weapon/it_wp_09_034.ice,781dad853f939f4ba4a8f181c91d1f17
ブラングレネード ?,Blanc Grenade ?,item/weapon/it_wp_09_035.ice,c505b75875c8469bce399598c78230fc
ボマーノワール,Bomber Noir,item/weapon/it_wp_09_036.ice,7a68a63bdc1f167dcbab1f0224f85965
レッドスコルピオ,Red Scorpio,item/weapon/it_wp_09_037.ice,a874137623500a0ae5d1c30e85132630
ギルティライト,Guilty Light,item/weapon/it_wp_09_038.ice,883bfd35875a357694e7ccd37b24a51c
アルラッピーキャノン,Al Rappy Cannon,item/weapon/it_wp_09_039.ice,ac35418b8d815a5f83e95d2973d2f4b6
ラブラッピーキャノン,Love Rappy Cannon,item/weapon/it_wp_09_040.ice,6cd7011d0d9ea913d74cf32adacc181a
ディオアドラステア,Dio Adrastea,item/weapon/it_wp_09_041.ice,cac2ac148292f0a1912986e26da280cb
ラムダアドラステア,Lambda Adrastea,item/weapon/it_wp_09_042.ice,5dab11ea02de4042272fe1ed8a210ed8
ラムダウルスラグナ,Lambda Verethragna,item/weapon/it_wp_09_043.ice,cfbbdbfbb2a20494232c31e8506b59c2
ディオウルスラグナ,Dio Verethragna,item/weapon/it_wp_09_044.ice,27d1cde07cfc17bc3f39afceb9b41924
ラムダセントキルダ,Lambda Saint Kilda,item/weapon/it_wp_09_045.ice,64a650400628309f7f7cd43578193f49
セントキルダ ?,Saint Kilda ?,item/weapon/it_wp_09_046.ice,1b78415722a43b8cd628d6da1d87bec4
ディニアランチャー,Dinia Launcher,item/weapon/it_wp_09_047.ice,aeb35d5cef22f139b8f3ffc29b261043
フリィバイパー,Frey Viper,item/weapon/it_wp_09_048.ice,8c336e1c0764c99c45ec5b6ae710e346
フリィバイパー ?,Frey Viper ?,item/weapon/it_wp_09_049.ice,47ebcb02cda964e20ff59e3f3285e10e
＊スライバイパー,* Sly Viper,item/weapon/it_wp_09_050.ice,ab859a6e25f91cde0f25169371a52e6c
グッバイファイア,Goodbye Fire,item/weapon/it_wp_09_051.ice,b1dc14df3808a93061c16dfabdb750b9
サディーナランチャー,Sadiena Launcher,item/weapon/it_wp_09_052.ice,ef649f305e8201a41e6db250d48c6f20
ヴァーダーカノン,Vardha Cannon,item/weapon/it_wp_09_053.ice,e7f6456448bc172315cb09f1120ffeb8
キング・カノン,King Cannon,item/weapon/it_wp_09_054.ice,943f67027bf3c4f179cc43b68d5510b3
プロジオン,Plosion,item/weapon/it_wp_09_055.ice,d8d878cd2591fc962490b3e904c53091
イリーガルボマー,Illegal Bomber,item/weapon/it_wp_09_056.ice,8731b8e7247a5a634db51907e20715a9
グッレ・バズッカ／ナハト,Gur Bazga / Nacht,item/weapon/it_wp_09_058.ice,191c244acc06eeedc2fef2bd7861dbb4
アクストプロジオン,Akst Plosion,item/weapon/it_wp_09_059.ice,052d24b90931739012f0fc4665edd6cb
クラフトプロジオン,Craft Plosion,item/weapon/it_wp_09_060.ice,00c0fb6c5e4568fbb5c23b24b2800249
イリーガルイル,Illegal Ill,item/weapon/it_wp_09_061.ice,eafdef9633101821fe51349daf39b662
イリーガルネグロ,Illegal Nero,item/weapon/it_wp_09_062.ice,fdd45a7606455112faef2665b4de9b7b
アーレスランチャー,Ares Launcher,item/weapon/it_wp_09_063.ice,24bc00c14f106d86e57848a625aceda4
碇星砲,Ikariboshi Hou,item/weapon/it_wp_09_064.ice,6112acb59c4ced4393fbb8161b87649c
ティルトレイター,Till Traitor,item/weapon/it_wp_09_065.ice,f97a2163ba5f2af44b371cceafeb2aa2
アグニバズーカ,Agni Bazooka,item/weapon/it_wp_09_066.ice,f25f912f93938c582d8cbdad26414611
＊単式炸薬砲・猛虎,* Blast Cannon Mouko,item/weapon/it_wp_09_067.ice,8acf6456db883e12140276de3609d97b
シグノヘッドランチャー,Signo Head Launcher,item/weapon/it_wp_09_068.ice,9affe5d349027bdf049316279bd1d8db
＊バナンチャー,* Banancher,item/weapon/it_wp_09_071.ice,5d333ae0c5cf913129b5f81cae3a4108
＊コフ・ザ・ピスケス,* Quf the Pisces,item/weapon/it_wp_09_072.ice,611cd88f01507f4336a5ed01423c1ad3
チャージハウザー,Charge Hauser,item/weapon/it_wp_09_073.ice,c3c9b4bea0fcc60a015274bec6398417
ファイナルインパクト,Final Impact,item/weapon/it_wp_09_074.ice,516ec145e58a3889fdb05e3af4acd661
シューティングドライブ,Shooting Drive,item/weapon/it_wp_09_076.ice,a7280ebc501341134d876a2c13c54da0
＊チョコバナンチャー,* Choco Banancher,item/weapon/it_wp_09_080.ice,01908f8e4cfd6bf253b483f9f02caf3d
フラントレイター,Fran Traitor,item/weapon/it_wp_09_081.ice,5e63e22c775273fd8dc638f33b67fcb7
ティルトレイター ?,Till Traitor ?,item/weapon/it_wp_09_082.ice,a3dac25cb07db15cd1733b9f8a5bb3ba
クラッドキャノン,Clad Cannon,item/weapon/it_wp_09_083.ice,28b35ef4db00ae51dee31983927aabf6
クロラッピーキャノン,Black Rappy Cannon,item/weapon/it_wp_09_084.ice,0947506dc3e3ba08bccab91b2742267d
赤のランチャー,Red Launcher,item/weapon/it_wp_09_085.ice,8cea290c48374ca0df5805c9be44d3e7
青のランチャー,Blue Launcher,item/weapon/it_wp_09_086.ice,f72c36c8668d3d1466671c415bec15f4
アータルバズーカ,Artal Bazooka,item/weapon/it_wp_09_087.ice,eb3712239e1f11f9eba17027e2c338af
＊ファンファンバズーカ,* Fan Fan Bazooka,item/weapon/it_wp_09_089.ice,09a368602ca7d7585a2b84ed68eae55d
＊ザメリーキャノン,* The Merry Cannon,item/weapon/it_wp_09_092.ice,64a78413385879d999f63ca550af8044
フカリーキャノン,Sharkli Cannon,item/weapon/it_wp_09_093.ice,c462184d64b8ab7782843ae4e8f6416f
リーリーシャーク,Lilli Shark,item/weapon/it_wp_09_094.ice,529be515603c6139325b89292f37afd6
アディスバンカー,Addis Bunker,item/weapon/it_wp_09_095.ice,7f91270d190ef11d15f18dc72a6916b9
＊フェリオバンカー,* Ferio Bunker,item/weapon/it_wp_09_096.ice,7a9e9e08b192b450febaf0a6be6367e3
エクシウムバンカー,Exium Bunker,item/weapon/it_wp_09_097.ice,5fc22f297d102c61ddb3602070290eca
Ｌ＆Ｋ３８コンバット,L&K38 Combat,item/weapon/it_wp_09_108.ice,181f85c5e304827e8359f80d2c3992d3
エンディミオン,Endymion,item/weapon/it_wp_09_109.ice,dbf1ecc1f50268b7e73624f91a6257de
セイントブーム,Saint Boom,item/weapon/it_wp_09_112.ice,f462354f3c58fd6790aac49b75c42fef
セイントローリオ,Saint Lorio,item/weapon/it_wp_09_113.ice,bd23751e76c1fb0ddc55ca1628d92dd6
ヴォルトハウザー,Volt Hauser,item/weapon/it_wp_09_115.ice,3bc8598091a099c184202799784dbb4a
グレンファナル,Grenfernal,item/weapon/it_wp_09_117.ice,ea69be2110dc185d946fbd58afb2aee5
