不知火星,Shiranuiboshi,item/weapon/it_wp_10_057.ice,dd\80b9ea8f450be58e25b2c598fccbc5
双淡月,Sou Tangetsu,item/weapon/it_wp_10_182.ice,3d\d0087e0ed4c0591a9f2b639a00c98f
バレットレボルシオ,Bullet Revolsio,item/weapon/it_wp_10_276.ice,34\8a7167c9977c6aac7349ee45025032
バレットドミナシオ,Bullet Dominacio,item/weapon/it_wp_10_277.ice,6f\9adf9813f5077452c9ec42e96a9783
バレットインクルシオ,Bullet Inclusio,item/weapon/it_wp_10_278.ice,1e\f35d1e95e990ab92dd95d9aab41ffe
プリムマシンガン,Primm Twin Machine Guns,item/weapon/it_wp_10_501.ice,4d\ae9d6bf2a235cdf704b11cba94792a
リサージュマシンガン,Resurgir Machine Guns,item/weapon/it_wp_10_502.ice,5f\53f2d11f3479cd0e8bf69fbe82c68b
コルディークマシンガン,Codeck Machine Guns,item/weapon/it_wp_10_504.ice,f6\35d08a5ea0b8db2d7f5930a851b505
キャトリアマシンガン,Cattleya Machine Guns,item/weapon/it_wp_10_505.ice,b5\dacfe5911cbfb1e0edb10532b921ac
テルセウスマシンガン,Theseus Machine Guns,item/weapon/it_wp_10_506.ice,e4\a2790cfaa8322810db5c1e66b38a4b
ツヴィアマシンガン,Tzvia Machine Guns,item/weapon/it_wp_10_507.ice,33\b78e45e3b97d8f0682dd82570373be
グリッセンマシンガン,Glissen Machine Guns,item/weapon/it_wp_10_508.ice,78\cac3009fa3efa3aad5b5c51b784968
エヴォルコートマシンガン,Evolcoat Machine Guns,item/weapon/it_wp_10_509.ice,f6\c060a812aea4ca3a34786048966a55
,,item/weapon/it_wp_10_510.ice,a9\5acedb97bc720f977c44763a8d6d96
グレティーガマシンガン,Greaga Machine Guns,item/weapon/it_wp_10_511.ice,fa\a4e8de82e6fc786e6a66d5f65791f3
クィンテルマシンガン,Quintel Machine Guns,item/weapon/it_wp_10_512.ice,bb\5284938e2e0bdf4883d65c1b2eb34d
サンクエイムマシンガン,Cinquem Machine Guns,item/weapon/it_wp_10_513.ice,e2\5b2fc7a5cf2ea7040546e6a5af7770
フロステルマシンガン,Frostel Machine Guns,item/weapon/it_wp_10_514.ice,fb\dc9de094d8e7704f3e2504ed4e7571
ラゲードマシンガン,Rugged Machine Guns,item/weapon/it_wp_10_515.ice,ac\488285512ab87941cae20f7a1c43f3
カイゼラムマシンガン,Kaizaar Machine Guns,item/weapon/it_wp_10_516.ice,d6\2c799fa49a3c3253db602eaba05bdc
ゼクストルマシンガン,Sechetyl Machine Guns,item/weapon/it_wp_10_517.ice,63\872a37e6ecdc531f3e676216428f65
ロクス・シージェムスマシンガン,Rokz Sixiemes Machine Guns,item/weapon/it_wp_10_518.ice,a2\16f28373463a067b60739696c42736
,,item/weapon/it_wp_10_519.ice,ff\790b6b16d1fbb68cc8aa3a80c1261f
＊グラヴィルクルーツ,Gravil Krutz,item/weapon/it_wp_10_520.ice,e5\c1bf4853d0fd5513da622ebe889d00
ゴルドプリムマシンガン,Gold Primm Machine Guns,item/weapon/it_wp_10_521.ice,23\8c285a05738b1c73f6c1d5554539c7
シルヴァプリムマシンガン,Silver Machine Guns,item/weapon/it_wp_10_522.ice,c9\6c1f8837390635699412e7fb84e30c
フレーリアマシンガン,Frere Machine Guns,item/weapon/it_wp_10_523.ice,d3\e44d054c0126dd9692f09342ab5b6b
ストラーガマシンガン,Straga Machine Guns,item/weapon/it_wp_10_524.ice,ee\ea1687f0d45d3b2877b96928124061
フランメルマシンガン,Flamel Guns,item/weapon/it_wp_10_525.ice,65\d81c71d1eb7856dc9709ef9605671d
DEBUG - プリムマシンガン,Steel Primm Machine Guns,item/weapon/it_wp_10_526.ice,90\6ae70d1b5f8e90a7a9a0ac342d0a07
レリク・オブシディアン,Relik Obsidian,item/weapon/it_wp_10_527.ice,05\6336f130635f22e928abf096825d13
ククロゼアトマシンガン,Kukuhroziat Machine Guns,item/weapon/it_wp_10_528.ice,e2\091f72346659d9e19aa286b9d439af
エヴォルオーヴァマシンガン,Evolorbit Machine Guns,item/weapon/it_wp_10_529.ice,c7\a286ba43afb2b079a508f676ab86f0
,,item/weapon/it_wp_10_534.ice,28\d9d2178b22812a37252f36f63354ff
